what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365485539812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365485544515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365485550437
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1365485698921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365488680750
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1365488681843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365488693828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365488694343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365488698375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365488819968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365488827140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489116000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489119406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489212203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489214109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489342984
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1365489343843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489345687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489352703
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1365489352843
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1365489352937
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1365489352937
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1365489352937
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1365489353125
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1365489353390
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1365489354250
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1365489354265
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1365489354453
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1365489354765
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1365489354812
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1365489355000
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1365489355234
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1365489355250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489356015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1365489356046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489362250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489363437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489369531
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1365489372968
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1365489373000
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1365489373000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489373515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1365489373531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489374625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1365489375406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1365489379218
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1365489379390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1365489379765
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1365489380453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1365489381906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1365489382468
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1365489384187
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.add.block.comment",1365489385171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365489386015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489389015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489408453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489410203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489414781
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1365489414906
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1365489414968
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1365489414984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1365489416859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1365489421437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365489424281
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365489429656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489434890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1365489434906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489437937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365489447375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365489449531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1365489451609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1365489451968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365489490937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365492307546
